,player_id,name,position,team,adp,adp_formatted,times_drafted,high,low,stdev,bye,Season
152,2906,Mike Gesicki,TE,MIA,146.5,13.02,511,95,180,19.5,11.0,2020
153,2351,Jared Goff,QB,LAR,147.2,13.03,357,110,175,14.1,7.0,2020
154,2514,Harrison Butker,PK,KC,147.5,13.03,450,116,161,11.8,8.0,2020
155,1325,LA Chargers Defense,DEF,LAC,147.5,13.04,151,126,175,8.0,8.0,2020
156,2138,John Brown,WR,BUF,149.1,13.05,275,112,176,14.0,7.0,2020
157,2793,Chris Thompson,RB,JAX,149.6,13.06,419,93,180,21.4,11.0,2020
158,4880,Michael Pittman Jr.,WR,IND,151.7,13.08,203,118,176,12.7,14.0,2020
159,3091,Darrel Williams,RB,KC,152.3,13.08,143,103,187,19.6,8.0,2020
160,2140,Jerick McKinnon,RB,SF,152.3,13.08,333,112,184,15.4,9.0,2020
161,3420,Benny Snell Jr.,RB,PIT,152.9,13.09,125,103,188,19.0,9.0,2020
162,2286,Breshad Perriman,WR,NYJ,153.0,13.09,182,116,178,13.9,10.0,2020
163,2490,Jonnu Smith,TE,TEN,153.6,13.10,361,110,183,16.5,6.0,2020
164,2430,Jack Doyle,TE,IND,153.7,13.10,87,103,191,19.2,14.0,2020
165,2958,Chris Herndon IV,TE,NYJ,153.9,13.10,315,108,186,17.6,10.0,2020
166,1329,Tampa Bay Defense,DEF,TB,154.2,13.10,157,127,180,10.5,11.0,2020
167,2643,Blake Jarwin,TE,DAL,154.4,13.10,228,103,180,19.5,9.0,2020
168,5031,Joshua Kelley,RB,LAC,154.5,13.11,159,117,186,16.1,8.0,2020
169,2522,Wil Lutz,PK,NO,155.7,13.12,156,137,164,6.9,14.0,2020
170,1645,LeSean McCoy,RB,TB,156.0,13.12,254,108,186,18.3,11.0,2020
171,1960,Greg Zuerlein,PK,DAL,156.1,13.12,131,135,167,7.8,9.0,2020
172,1899,Ryan Tannehill,QB,TEN,156.4,13.12,227,120,180,13.9,6.0,2020
173,2129,Carlos Hyde,RB,SEA,156.5,14.01,290,114,180,16.2,11.0,2020
174,2131,Jimmy Garoppolo,QB,SF,157.2,14.01,104,112,183,17.0,9.0,2020
175,3411,Parris Campbell,WR,IND,158.4,14.02,146,117,187,15.6,14.0,2020
176,3237,N'Keal Harry,WR,NE,159.0,14.03,207,122,185,14.1,10.0,2020
177,3474,Gardner Minshew,QB,JAX,159.2,14.03,122,120,183,15.0,11.0,2020
178,995,Philip Rivers,QB,IND,159.6,14.04,162,118,181,16.0,14.0,2020
179,1327,Seattle Defense,DEF,SEA,160.3,14.04,220,125,180,13.5,11.0,2020
180,1308,Dallas Defense,DEF,DAL,161.0,14.05,58,116,179,17.2,9.0,2020
181,2382,DeAndre Washington,RB,MIA,161.4,14.05,85,119,185,16.1,11.0,2020
182,2436,Mike Williams,WR,LAC,161.9,14.06,79,123,180,14.9,8.0,2020
183,439,Robbie Gould,PK,SF,162.3,14.06,129,145,176,6.3,9.0,2020
184,3263,Drew Lock,QB,DEN,162.4,14.06,86,122,181,15.4,9.0,2020
185,374,Larry Fitzgerald,WR,ARI,162.8,14.07,248,123,182,15.1,13.0,2020
186,1317,Minnesota Defense,DEF,MIN,163.1,14.07,329,133,181,11.3,7.0,2020
187,1319,New Orleans Defense,DEF,NO,163.6,14.08,257,138,182,9.6,14.0,2020
188,2443,Curtis Samuel,WR,CAR,163.9,14.08,67,136,180,11.5,13.0,2020
189,2523,Robby Anderson,WR,CAR,163.9,14.08,117,117,189,17.8,13.0,2020
190,4895,Bryan Edwards,WR,LV,164.2,14.08,63,127,181,14.0,6.0,2020
191,4867,Matt Gay,PK,LAR,166.0,14.10,111,152,179,5.2,7.0,2020
192,1315,Kansas City Defense,DEF,KC,167.1,14.11,185,137,180,11.4,8.0,2020
193,2512,Zane Gonzalez,PK,ARI,167.8,14.12,158,153,180,5.7,13.0,2020
194,1390,Matt Prater,PK,DET,167.9,14.12,108,149,180,7.1,6.0,2020
195,2527,Younghoe Koo,PK,ATL,168.8,15.01,137,152,180,6.3,14.0,2020
196,1323,Philadelphia Defense,DEF,PHI,169.1,15.01,118,146,180,8.7,7.0,2020
197,1313,Indianapolis Defense,DEF,IND,170.3,15.02,113,148,186,8.5,14.0,2020
198,2340,Chris Boswell,PK,PIT,170.4,15.02,49,132,180,14.5,9.0,2020
199,2531,Kaimi Fairbairn,PK,HOU,172.5,15.04,135,160,182,4.8,6.0,2020
200,2529,Jake Elliott,PK,PHI,173.1,15.05,122,164,183,4.2,7.0,2020
201,2336,Brandon McManus,PK,DEN,173.8,15.06,65,160,180,5.0,9.0,2020
202,1891,Dan Bailey,PK,MIN,173.9,15.06,103,161,183,4.7,7.0,2020
0,2434,Christian McCaffrey,RB,CAR,1.2,1.01,1368,1,5,0.5,13.0,2021
1,2432,Dalvin Cook,RB,MIN,2.5,1.03,1292,1,6,0.7,7.0,2021
2,2439,Alvin Kamara,RB,NO,3.8,1.04,1500,1,8,1.0,14.0,2021
3,2350,Derrick Henry,RB,TEN,4.0,1.04,460,1,8,1.3,6.0,2021
4,2343,Ezekiel Elliott,RB,DAL,5.3,1.05,1148,2,12,1.1,9.0,2021
5,2125,Davante Adams,WR,GB,6.4,1.06,1190,2,12,1.6,14.0,2021
6,2507,Aaron Jones,RB,GB,7.5,1.07,1257,4,13,1.7,14.0,2021
7,1989,Travis Kelce,TE,KC,8.2,1.08,1052,2,15,2.1,8.0,2021
8,2625,Austin Ekeler,RB,LAC,8.5,1.09,1363,3,16,2.0,8.0,2021
9,2863,Nick Chubb,RB,CLE,9.9,1.10,1139,5,18,2.2,9.0,2021
10,2390,Tyreek Hill,WR,KC,10.6,1.11,1323,4,16,2.2,8.0,2021
11,2860,Saquon Barkley,RB,NYG,12.0,1.12,1157,4,20,2.8,9.0,2021
12,4872,Najee Harris,RB,PIT,12.9,2.01,1285,6,19,2.5,9.0,2021
13,2316,Stefon Diggs,WR,BUF,13.5,2.01,1282,7,21,2.4,7.0,2021
14,4864,Jonathan Taylor,RB,IND,13.8,2.02,1217,7,20,2.6,14.0,2021
15,5008,Antonio Gibson,RB,WAS,15.6,2.04,1083,9,22,2.3,14.0,2021
16,1975,DeAndre Hopkins,WR,ARI,17.0,2.05,1549,11,23,2.3,13.0,2021
17,2866,Calvin Ridley,WR,ATL,18.0,2.06,1475,12,25,2.1,14.0,2021
18,2438,Joe Mixon,RB,CIN,19.2,2.07,1115,12,28,2.6,10.0,2021
19,3239,D.K. Metcalf,WR,SEA,19.7,2.08,1128,13,26,2.3,11.0,2021
20,4889,Clyde Edwards-Helaire,RB,KC,20.4,2.08,1255,14,30,2.3,8.0,2021
21,2322,Darren Waller,TE,LV,21.5,2.09,1286,12,30,3.3,6.0,2021
22,4876,Justin Jefferson,WR,MIN,22.4,2.10,1088,17,28,1.9,7.0,2021
23,2462,Patrick Mahomes,QB,KC,22.9,2.11,935,6,40,6.2,8.0,2021
24,3247,A.J. Brown,WR,TEN,24.8,3.01,1020,18,32,2.4,6.0,2021
25,3238,David Montgomery,RB,CHI,25.9,3.02,814,17,36,3.4,14.0,2021
26,1992,Keenan Allen,WR,LAC,25.9,3.02,1428,19,36,2.6,8.0,2021
27,2518,Chris Carson,RB,SEA,28.0,3.04,1273,19,38,3.2,11.0,2021
28,2499,George Kittle,TE,SF,28.5,3.04,1097,19,41,3.6,9.0,2021
29,5162,James Robinson,RB,JAX,29.1,3.05,1141,20,41,3.3,11.0,2021
30,4869,CeeDee Lamb,WR,DAL,29.6,3.06,1058,22,39,2.8,9.0,2021
31,3449,Terry McLaurin,WR,WAS,30.3,3.06,1279,23,39,2.8,14.0,2021
32,2130,Allen Robinson,WR,CHI,32.7,3.09,1309,24,42,3.1,14.0,2021
33,4862,D'Andre Swift,RB,DET,34.0,3.10,743,23,50,4.1,6.0,2021
34,2885,Josh Allen,QB,BUF,34.4,3.10,924,22,50,4.6,7.0,2021
35,1981,Robert Woods,WR,LAR,35.1,3.11,1117,27,45,3.1,7.0,2021
36,3255,Josh Jacobs,RB,LV,35.4,3.11,838,24,52,4.1,6.0,2021
37,2111,Mike Evans,WR,TB,37.8,4.02,1073,29,47,3.3,11.0,2021
38,3252,Miles Sanders,RB,PHI,38.7,4.03,789,27,49,4.4,7.0,2021
39,2277,Amari Cooper,WR,DAL,40.0,4.04,1136,30,50,3.5,9.0,2021
40,5181,Kyle Pitts,TE,ATL,40.3,4.04,937,26,56,5.3,14.0,2021
41,3299,Kyler Murray,QB,ARI,41.3,4.05,748,30,61,4.3,13.0,2021
42,2449,Cooper Kupp,WR,LAR,41.3,4.05,1331,33,54,3.4,7.0,2021
43,2309,Mike Davis,RB,ATL,43.1,4.07,1311,29,66,5.2,14.0,2021
44,3253,Darrell Henderson,RB,LAR,43.8,4.08,687,31,61,4.9,7.0,2021
45,3419,Diontae Johnson,WR,PIT,44.9,4.09,939,33,61,4.3,9.0,2021
46,3258,Myles Gaskin,RB,MIA,45.7,4.10,1016,33,57,4.8,11.0,2021
47,1796,Julio Jones,WR,TEN,46.0,4.10,1115,34,68,4.6,6.0,2021
48,2465,Chris Godwin,WR,TB,47.2,4.11,1276,34,66,5.0,11.0,2021
49,2304,Tyler Lockett,WR,SEA,48.4,4.12,1334,34,62,5.4,11.0,2021
50,2888,Lamar Jackson,QB,BAL,50.9,5.03,773,33,81,6.7,10.0,2021
51,2431,Adam Thielen,WR,MIN,52.3,5.04,957,39,67,4.9,7.0,2021
52,5185,Javonte Williams,RB,DEN,52.7,5.05,931,35,68,6.5,9.0,2021
53,2872,Mark Andrews,TE,BAL,52.8,5.05,958,37,68,5.9,10.0,2021
54,2450,Kareem Hunt,RB,CLE,53.2,5.05,827,38,70,5.8,9.0,2021
55,4891,Brandon Aiyuk,WR,SF,53.9,5.06,676,42,68,4.5,9.0,2021
56,3307,T.J. Hockenson,TE,DET,55.4,5.07,626,42,70,4.8,6.0,2021
57,3243,Damien Harris,RB,NE,55.5,5.07,1128,39,70,6.1,10.0,2021
58,3081,Gus Edwards,RB,BAL,56.6,5.09,1951,34,87,8.7,10.0,2021
59,2876,D.J. Moore,WR,CAR,57.0,5.09,1107,44,71,4.7,13.0,2021
60,1004,Aaron Rodgers,QB,GB,59.0,5.11,949,41,79,6.6,14.0,2021
61,2980,Chase Edmonds,RB,ARI,60.4,5.12,923,44,76,6.2,13.0,2021
62,4901,Chase Claypool,WR,PIT,61.1,6.01,622,48,72,4.8,9.0,2021
63,4870,Tee Higgins,WR,CIN,61.3,6.01,789,44,77,6.6,10.0,2021
64,2737,Raheem Mostert,RB,SF,63.0,6.03,1295,42,80,7.9,9.0,2021
65,4861,Jerry Jeudy,WR,DEN,64.1,6.04,1034,50,78,5.2,9.0,2021
66,2377,Dak Prescott,QB,DAL,66.7,6.07,933,44,91,8.6,9.0,2021
67,5202,Trey Sermon,RB,SF,67.7,6.08,1041,52,85,5.9,9.0,2021
68,2113,Odell Beckham Jr,WR,LAR,69.0,6.09,884,54,91,5.6,7.0,2021
69,4887,Justin Herbert,QB,LAC,69.3,6.09,699,50,89,7.4,8.0,2021
70,1904,Russell Wilson,QB,SEA,69.4,6.09,1224,51,87,7.0,11.0,2021
71,2357,Michael Thomas,WR,NO,69.5,6.10,587,54,83,5.9,14.0,2021
72,2151,Logan Thomas,TE,WAS,72.2,6.12,732,54,116,6.8,14.0,2021
73,1886,Antonio Brown,WR,TB,72.7,7.01,837,56,93,6.3,11.0,2021
74,2523,Robby Anderson,WR,CAR,75.0,7.03,972,59,91,5.8,13.0,2021
75,2282,Melvin Gordon,RB,DEN,75.2,7.03,663,58,94,6.6,9.0,2021
76,5194,Michael Carter,RB,NYJ,76.1,7.04,709,63,92,5.0,10.0,2021
77,5177,Ja'Marr Chase,WR,CIN,77.4,7.05,606,62,92,5.8,10.0,2021
78,4883,DeVonta Smith,WR,PHI,77.6,7.06,793,61,96,6.2,7.0,2021
79,119,Tom Brady,QB,TB,77.8,7.06,753,57,104,7.9,11.0,2021
80,4886,A.J. Dillon,RB,GB,79.1,7.07,426,64,94,5.7,14.0,2021
81,3251,Noah Fant,TE,DEN,79.2,7.07,328,58,100,7.8,9.0,2021
82,2867,Ronald Jones II,RB,TB,79.8,7.08,701,64,99,5.8,11.0,2021
83,2442,JuJu Smith-Schuster,WR,PIT,82.5,7.11,735,65,102,6.8,9.0,2021
84,2488,Kenny Golladay,WR,NYG,82.8,7.11,566,65,106,6.8,9.0,2021
85,4877,Zack Moss,RB,BUF,83.8,7.12,450,65,100,7.1,7.0,2021
86,1664,Matthew Stafford,QB,LAR,85.0,8.01,781,57,111,10.7,7.0,2021
87,2862,Courtland Sutton,WR,DEN,85.7,8.02,919,67,103,7.1,9.0,2021
88,4871,Laviska Shenault Jr.,WR,JAX,85.9,8.02,795,69,105,6.2,11.0,2021
89,2796,Robert Tonyan Jr.,TE,GB,87.2,8.03,712,57,124,11.5,14.0,2021
90,2435,Corey Davis,WR,NYJ,89.6,8.06,1157,71,112,7.1,10.0,2021
91,3246,Deebo Samuel,WR,SF,89.8,8.06,504,71,108,6.9,9.0,2021
92,2433,Leonard Fournette,RB,TB,90.1,8.06,570,71,113,7.3,11.0,2021
93,5149,Marquez Callaway,WR,NO,90.5,8.06,931,67,118,8.9,14.0,2021
94,3267,Devin Singletary,RB,BUF,91.2,8.07,413,67,106,9.2,7.0,2021
95,2445,Jamaal Williams,RB,DET,92.0,8.08,709,72,119,7.5,6.0,2021
96,2865,Sony Michel,RB,LAR,93.4,8.09,827,67,119,9.9,7.0,2021
97,2896,Dallas Goedert,TE,PHI,93.9,8.10,388,67,124,10.1,7.0,2021
98,2370,Tyler Higbee,TE,LAR,95.8,8.12,831,70,129,9.7,7.0,2021
99,1899,Ryan Tannehill,QB,TEN,96.1,8.12,900,71,124,9.6,6.0,2021
100,2470,James Conner,RB,ARI,96.2,8.12,633,74,117,8.2,13.0,2021
101,2359,Tyler Boyd,WR,CIN,97.3,9.01,821,75,115,8.6,10.0,2021
102,5178,Jaylen Waddle,WR,MIA,99.2,9.03,855,78,119,7.8,11.0,2021
103,3426,Mecole Hardman,WR,KC,100.0,9.04,365,81,118,7.0,8.0,2021
104,5025,Jalen Hurts,QB,PHI,100.2,9.04,605,73,127,10.2,7.0,2021
105,3435,Tony Pollard,RB,DAL,102.7,9.07,325,83,120,7.4,9.0,2021
106,2114,Brandin Cooks,WR,HOU,102.9,9.07,547,77,124,9.9,6.0,2021
107,2360,Kenyan Drake,RB,LV,102.9,9.07,577,81,128,8.2,6.0,2021
108,4880,Michael Pittman Jr.,WR,IND,104.4,9.08,689,83,120,8.1,14.0,2021
109,3458,Alexander Mattison,RB,MIN,106.5,9.10,333,81,139,9.5,7.0,2021
110,3032,Phillip Lindsay,RB,MIA,107.5,9.12,417,89,130,7.1,11.0,2021
111,1324,Pittsburgh Defense,DEF,PIT,108.5,9.12,598,80,136,10.6,9.0,2021
112,1328,LA Rams Defense,DEF,LAR,108.6,10.01,369,77,132,12.0,7.0,2021
113,5119,Darnell Mooney,WR,CHI,109.0,10.01,499,90,129,7.0,14.0,2021
114,4882,Joe Burrow,QB,CIN,112.4,10.04,344,89,131,8.7,10.0,2021
115,2912,D.J. Chark,WR,JAX,112.8,10.05,521,92,130,7.9,11.0,2021
116,2906,Mike Gesicki,TE,MIA,114.3,10.06,792,71,162,16.4,11.0,2021
117,1329,Tampa Bay Defense,DEF,TB,115.0,10.07,415,91,145,9.2,11.0,2021
118,2297,David Johnson,RB,HOU,115.0,10.07,307,93,144,9.6,6.0,2021
119,3496,Jakobi Meyers,WR,NE,116.2,10.08,663,90,138,9.9,10.0,2021
120,2436,Mike Williams,WR,LAC,116.2,10.08,477,96,150,7.7,8.0,2021
121,2534,J.D. McKissic,RB,WAS,116.8,10.09,535,89,147,10.4,14.0,2021
122,2132,Jarvis Landry,WR,CLE,118.2,10.10,486,94,149,9.0,9.0,2021
123,5197,Trey Lance,QB,SF,118.2,10.10,532,92,147,9.8,9.0,2021
124,3460,Irv Smith Jr.,TE,MIN,120.3,10.12,202,79,172,16.2,7.0,2021
125,2948,Nyheim Hines,RB,IND,120.6,11.01,548,89,150,11.9,14.0,2021
126,1979,Giovani Bernard,RB,TB,120.9,11.01,450,94,147,10.3,11.0,2021
127,5210,Rhamondre Stevenson,RB,NE,121.3,11.01,570,89,150,12.2,10.0,2021
128,1331,Washington Defense,DEF,WAS,123.1,11.03,579,95,147,10.6,14.0,2021
129,4874,Henry Ruggs III,WR,LV,123.9,11.04,317,95,149,11.0,6.0,2021
130,5191,Justin Fields,QB,CHI,125.6,11.06,795,94,161,12.0,14.0,2021
131,2061,Marvin Jones,WR,JAX,126.0,11.06,587,95,150,11.6,11.0,2021
132,4873,Chuba Hubbard,RB,CAR,127.6,11.08,294,100,154,10.5,13.0,2021
133,2154,James White,RB,NE,128.8,11.09,345,84,169,18.9,10.0,2021
134,2345,Will Fuller,WR,MIA,129.2,11.09,380,100,153,11.0,11.0,2021
135,1332,Baltimore Defense,DEF,BAL,129.7,11.10,401,103,155,10.2,10.0,2021
136,1342,Matt Ryan,QB,ATL,129.8,11.10,302,92,148,14.2,14.0,2021
137,2023,Latavius Murray,RB,BAL,130.6,11.11,215,94,155,14.0,10.0,2021
138,2490,Jonnu Smith,TE,NE,130.7,11.11,770,90,177,15.6,10.0,2021
139,5187,Elijah Moore,WR,NYJ,132.6,12.01,379,106,159,10.0,10.0,2021
140,2992,Russell Gage,WR,ATL,133.8,12.02,328,106,152,10.4,14.0,2021
141,2886,Baker Mayfield,QB,CLE,134.3,12.02,280,98,172,13.7,9.0,2021
142,1962,Justin Tucker,PK,BAL,135.4,12.03,922,91,166,16.8,10.0,2021
143,2879,Michael Gallup,WR,DAL,135.4,12.03,284,106,156,11.0,9.0,2021
144,2275,Jameis Winston,QB,NO,137.3,12.05,324,106,167,11.8,14.0,2021
145,1313,Indianapolis Defense,DEF,IND,137.5,12.06,194,104,168,12.8,14.0,2021
146,2869,Rashaad Penny,RB,SEA,137.9,12.06,161,106,173,12.0,11.0,2021
147,1326,San Francisco Defense,DEF,SF,137.9,12.06,419,106,171,11.9,9.0,2021
148,2514,Harrison Butker,PK,KC,138.7,12.07,548,92,163,17.7,8.0,2021
149,2289,Tevin Coleman,RB,NYJ,139.0,12.07,189,94,173,17.2,10.0,2021
150,2527,Younghoe Koo,PK,ATL,139.6,12.08,312,97,175,16.0,14.0,2021
151,2443,Curtis Samuel,WR,WAS,140.2,12.08,310,106,170,12.9,14.0,2021
152,1960,Greg Zuerlein,PK,DAL,140.6,12.09,179,109,180,12.0,9.0,2021
153,3249,Marquise Brown,WR,BAL,140.9,12.09,247,102,171,14.9,10.0,2021
154,1740,Rob Gronkowski,TE,TB,142.8,12.11,586,83,185,22.8,11.0,2021
155,1006,Ben Roethlisberger,QB,PIT,143.2,12.11,240,103,171,15.3,9.0,2021
156,2954,Jason Sanders,PK,MIA,143.9,12.12,176,110,185,15.4,11.0,2021
157,5018,Gabriel Davis,WR,BUF,144.3,12.12,180,100,181,24.2,7.0,2021
158,5186,Trevor Lawrence,QB,JAX,144.7,13.01,431,106,178,14.7,11.0,2021
159,2553,Damien Williams,RB,CHI,146.0,13.02,78,108,190,23.8,14.0,2021
160,5179,Rondale Moore,WR,ARI,146.4,13.02,242,104,177,16.1,13.0,2021
161,1704,Ryan Succop,PK,TB,146.5,13.02,167,110,188,16.5,11.0,2021
162,4895,Bryan Edwards,WR,LV,148.2,13.04,113,95,177,20.3,6.0,2021
163,5038,Rodrigo Blankenship,PK,IND,148.5,13.04,97,110,181,14.8,14.0,2021
164,1318,New England Defense,DEF,NE,148.8,13.05,331,116,174,12.2,10.0,2021
165,5183,Terrace Marshall Jr.,WR,CAR,149.0,13.05,276,106,179,16.4,13.0,2021
166,5198,Zach Wilson,QB,NYJ,149.1,13.05,101,93,196,24.8,10.0,2021
167,2354,Hunter Henry,TE,NE,149.7,13.06,332,91,189,22.3,10.0,2021
168,1307,Cleveland Defense,DEF,CLE,150.0,13.06,207,117,177,12.4,9.0,2021
169,5036,Tyler Bass,PK,BUF,150.2,13.06,223,114,181,13.8,7.0,2021
170,3091,Darrel Williams,RB,KC,150.3,13.06,266,112,184,15.6,8.0,2021
171,2451,Evan Engram,TE,NYG,150.9,13.07,181,88,200,24.2,9.0,2021
172,1970,Cole Beasley,WR,BUF,150.9,13.07,268,108,182,16.4,7.0,2021
173,5021,Adam Trautman,TE,NO,151.9,13.08,78,99,194,20.2,14.0,2021
174,1800,Mark Ingram,RB,NO,154.2,13.10,132,109,180,17.2,14.0,2021
175,2970,Justin Jackson,RB,LAC,154.6,13.11,61,113,197,26.7,8.0,2021
176,5196,Kenneth Gainwell,RB,PHI,154.8,13.11,127,118,184,14.0,7.0,2021
177,1390,Matt Prater,PK,ARI,154.9,13.11,152,115,186,15.0,13.0,2021
178,1658,Jared Cook,TE,LAC,155.0,13.11,70,105,210,19.2,8.0,2021
179,1303,Buffalo Defense,DEF,BUF,155.3,13.11,377,121,188,13.0,7.0,2021
180,2378,Devontae Booker,RB,NYG,155.5,13.11,73,113,190,16.0,9.0,2021
181,1795,A.J. Green,WR,ARI,156.6,14.01,96,102,189,20.9,13.0,2021
182,2464,Gerald Everett,TE,SEA,156.6,14.01,240,108,201,18.5,11.0,2021
183,1978,Zach Ertz,TE,ARI,157.1,14.01,79,82,210,28.8,13.0,2021
184,5193,Pat Freiermuth,TE,PIT,157.3,14.01,116,95,210,23.8,9.0,2021
185,5211,Mac Jones,QB,NE,157.4,14.01,80,115,209,24.5,10.0,2021
186,1316,Miami Defense,DEF,MIA,158.2,14.02,110,118,208,21.4,11.0,2021
187,5182,Amon-Ra St. Brown,WR,DET,158.5,14.03,167,120,202,14.7,6.0,2021
188,5150,Tony Jones Jr.,RB,NO,158.8,14.03,87,113,180,17.6,14.0,2021
189,2469,Marlon Mack,RB,IND,158.8,14.03,44,116,194,16.4,14.0,2021
190,251,Mason Crosby,PK,GB,159.2,14.03,177,139,195,13.7,14.0,2021
191,1806,Randall Cobb,WR,GB,159.7,14.04,105,112,184,18.2,14.0,2021
192,2140,Jerick McKinnon,RB,KC,159.7,14.04,64,103,209,21.7,8.0,2021
193,1309,Denver Defense,DEF,DEN,159.8,14.04,417,123,191,13.8,9.0,2021
194,2483,Tyrell Williams,WR,DET,160.0,14.04,42,130,207,21.3,6.0,2021
195,4890,Tua Tagovailoa,QB,MIA,160.6,14.05,174,108,180,20.0,11.0,2021
196,1902,Kirk Cousins,QB,MIN,160.9,14.05,158,114,200,17.8,7.0,2021
197,2326,Malcolm Brown,RB,MIA,161.7,14.06,40,126,193,16.1,11.0,2021
198,2279,DeVante Parker,WR,MIA,162.3,14.06,101,125,180,14.0,11.0,2021
199,375,Ryan Fitzpatrick,QB,WAS,163.3,14.07,65,113,209,19.0,14.0,2021
200,2444,Deshaun Watson,QB,HOU,163.6,14.08,62,122,191,15.9,6.0,2021
201,4867,Matt Gay,PK,LAR,163.8,14.08,152,131,179,12.3,7.0,2021
202,439,Robbie Gould,PK,SF,165.1,14.09,191,128,208,14.1,9.0,2021
203,2352,Carson Wentz,QB,IND,167.1,14.11,44,136,200,11.8,14.0,2021
204,2522,Wil Lutz,PK,NO,168.0,14.12,42,137,207,19.1,14.0,2021
205,2288,Nelson Agholor,WR,NE,170.7,15.03,46,110,209,25.1,10.0,2021
206,2987,Marquez Valdes-Scantling,WR,GB,170.9,15.03,47,109,209,23.5,14.0,2021
207,2129,Carlos Hyde,RB,JAX,172.7,15.05,60,134,207,14.7,11.0,2021
208,1315,Kansas City Defense,DEF,KC,173.2,15.05,43,120,209,25.7,8.0,2021
209,2988,Daniel Carlson,PK,LV,173.7,15.06,47,126,206,18.0,6.0,2021
210,2424,Jason Myers,PK,SEA,174.0,15.06,130,138,208,14.7,11.0,2021
